%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1646632964217399024,8776,1646632964216918687,gnss,-1,1,35.160651475,136.920919348,60.3231,2.8474,0.9365,-2.2468,0.9365,2.775,0.5607,-2.2468,0.5607,7.274,3
1646632964397700758,8777,1646632964397232257,gnss,-1,1,35.160653992,136.920892107,60.3461,2.8894,1.0591,-2.12,1.0591,2.8194,0.9369,-2.12,0.9369,7.361,3
1646632964598218401,8778,1646632964597841404,gnss,-1,1,35.160657053,136.920866049,60.2501,2.8894,1.0591,-2.1199,1.0591,2.8195,0.9372,-2.1199,0.9372,7.3609,3
1646632964799868688,8779,1646632964799017043,gnss,-1,1,35.160660205,136.920840157,60.2512,2.8894,1.0591,-2.1198,1.0591,2.8195,0.9375,-2.1198,0.9375,7.3608,3
1646632964997881084,8780,1646632964997763048,gnss,-1,1,35.160663959,136.920813324,60.2387,2.9472,0.793,-2.1272,0.793,2.7942,0.3032,-2.1272,0.3032,7.3061,3
1646632965198956386,8781,1646632965198843346,gnss,-1,1,35.160666748,136.920787536,60.231,2.9472,0.793,-2.1272,0.793,2.7942,0.304,-2.1272,0.304,7.306,3
1646632965400178496,8782,1646632965400044273,gnss,-1,1,35.160669696,136.92076171,60.2014,2.8475,0.9366,-2.2465,0.9366,2.7751,0.5632,-2.2465,0.5632,7.2735,3
1646632965591406435,8783,1646632965591246241,gnss,-1,1,35.160672663,136.920735471,60.1606,2.8475,0.9366,-2.2465,0.9366,2.7751,0.5636,-2.2465,0.5636,7.2735,3
1646632965792074658,8784,1646632965791869160,gnss,-1,1,35.160675447,136.920709279,60.1294,2.8475,0.9366,-2.2464,0.9366,2.7751,0.564,-2.2464,0.564,7.2734,3
1646632965992508695,8785,1646632965992377414,gnss,-1,1,35.160677992,136.920682122,60.0171,2.8475,0.9366,-2.2464,0.9366,2.7751,0.5644,-2.2464,0.5644,7.2733,3
1646632966193545935,8786,1646632966193437668,gnss,-1,1,35.160680608,136.920655577,59.9588,2.8475,0.9366,-2.2463,0.9366,2.7751,0.5648,-2.2463,0.5648,7.2732,3
1646632966396111720,8787,1646632966395854463,gnss,-1,1,35.160683213,136.92062901,59.9194,2.8475,0.9366,-2.2463,0.9366,2.7751,0.5652,-2.2463,0.5652,7.2731,3
1646632966598734941,8788,1646632966598369241,gnss,-1,1,35.160685715,136.920602391,59.9209,2.8475,0.9367,-2.2462,0.9367,2.7752,0.5656,-2.2462,0.5656,7.2731,3
1646632966798695552,8789,1646632966798386830,gnss,-1,1,35.160688753,136.920575634,59.7782,2.8475,0.9367,-2.2462,0.9367,2.7752,0.5661,-2.2462,0.5661,7.273,3
1646632966998785640,8790,1646632966998662926,gnss,-1,1,35.16069217,136.920548239,59.6986,2.8475,0.9367,-2.2462,0.9367,2.7752,0.5665,-2.2462,0.5665,7.2729,3
1646632967199857765,8791,1646632967199739001,gnss,-1,1,35.16069547,136.920521223,59.6158,2.8895,1.0594,-2.1191,1.0594,2.8197,0.9409,-2.1191,0.9409,7.3601,3
1646632967393655228,8792,1646632967393192869,gnss,-1,1,35.160697969,136.920493363,59.46,2.8475,0.9367,-2.2461,0.9367,2.7752,0.5673,-2.2461,0.5673,7.2727,3
1646632967595048025,8793,1646632967594343108,gnss,-1,1,35.16070126,136.920466071,59.3465,2.8475,0.9367,-2.246,0.9367,2.7752,0.5677,-2.246,0.5677,7.2727,3
1646632967796847666,8794,1646632967796525711,gnss,-1,1,35.160704606,136.920438731,59.264,2.8903,1.0563,-2.1054,1.0563,2.8167,0.9579,-2.1054,0.9579,7.3768,3
1646632967997949328,8795,1646632967997602824,gnss,-1,1,35.160707975,136.920410818,59.1581,2.8903,1.0563,-2.1053,1.0563,2.8167,0.9582,-2.1053,0.9582,7.3768,3
1646632968196940854,8796,1646632968196818540,gnss,-1,1,35.160713134,136.920386656,59.1583,3.519,1.6097,-3.4707,1.6097,3.2259,1.1786,-3.4707,1.1786,8.6194,3
1646632968399228000,8797,1646632968398990751,gnss,-1,1,35.16071591,136.92035715,58.6857,3.5196,1.6133,-3.4789,1.6133,3.2293,1.1559,-3.4789,1.1559,8.5987,3
1646632968603408933,8798,1646632968602990404,gnss,-1,1,35.160719251,136.92032884,58.4897,3.5197,1.6134,-3.4789,1.6134,3.2294,1.1562,-3.4789,1.1562,8.5986,3
1646632968795354653,8799,1646632968794656987,gnss,-1,1,35.160722719,136.920300542,58.4081,3.5197,1.6134,-3.4788,1.6134,3.2294,1.1564,-3.4788,1.1564,8.5986,3
1646632968994955298,8800,1646632968994792504,gnss,-1,1,35.160726398,136.920272466,58.3621,3.5197,1.6134,-3.4788,1.6134,3.2294,1.1566,-3.4788,1.1566,8.5985,3
1646632969196006520,8801,1646632969195910741,gnss,-1,1,35.16072951,136.920243437,58.2664,3.5197,1.6134,-3.4788,1.6134,3.2295,1.1568,-3.4788,1.1568,8.5984,3
1646632969398859073,8802,1646632969398744678,gnss,-1,1,35.160731527,136.920214317,58.0642,3.7125,1.5569,-3.4876,1.5569,3.2331,1.1605,-3.4876,1.1605,8.5985,3
1646632969599889607,8803,1646632969599779630,gnss,-1,1,35.160734207,136.920184723,57.8784,3.7125,1.557,-3.4876,1.557,3.2331,1.1607,-3.4876,1.1607,8.5984,3
1646632969792448593,8804,1646632969792231484,gnss,-1,1,35.160737344,136.920155785,57.7426,3.7126,1.557,-3.4876,1.557,3.2331,1.1609,-3.4876,1.1609,8.5984,3
1646632969993134147,8805,1646632969992957223,gnss,-1,1,35.160740904,136.920126777,57.7247,3.7126,1.557,-3.4875,1.557,3.2332,1.1612,-3.4875,1.1612,8.5983,3
1646632970204154095,8806,1646632970204044215,gnss,-1,1,35.160744529,136.920097747,57.6957,3.6842,1.4615,-3.5736,1.4615,3.1716,0.7188,-3.5736,0.7188,8.4956,3
1646632970394747132,8807,1646632970394579000,gnss,-1,1,35.160748572,136.920067973,57.5397,3.6842,1.4616,-3.5736,1.4616,3.1716,0.7191,-3.5736,0.7191,8.4955,3
1646632970596776118,8808,1646632970596560420,gnss,-1,1,35.160752573,136.920037986,57.3243,3.6842,1.4616,-3.5735,1.4616,3.1716,0.7194,-3.5735,0.7194,8.4954,3
1646632970797706701,8809,1646632970797505397,gnss,-1,1,35.160755701,136.920007847,57.3288,3.6842,1.4616,-3.5735,1.4616,3.1716,0.7197,-3.5735,0.7197,8.4954,3
1646632970997700597,8810,1646632970997582521,gnss,-1,1,35.160758925,136.919977147,57.2484,3.6843,1.4617,-3.5735,1.4617,3.1717,0.72,-3.5735,0.72,8.4953,3
1646632971198683916,8811,1646632971198565540,gnss,-1,1,35.160764275,136.919946118,57.2358,4.0375,1.3465,-4.4101,1.3465,3.1777,1.1373,-4.4101,1.1373,9.1076,3
1646632971399798210,8812,1646632971399683649,gnss,-1,1,35.160767902,136.919915614,57.157,4.0375,1.3465,-4.41,1.3465,3.1778,1.1375,-4.41,1.1375,9.1074,3
1646632971590767421,8813,1646632971590638248,gnss,-1,1,35.160771387,136.919884284,57.1579,4.0375,1.3465,-4.4099,1.3465,3.1778,1.1377,-4.4099,1.1377,9.1072,3
1646632971792712234,8814,1646632971792494560,gnss,-1,1,35.16076992,136.919853331,57.2434,4.5039,1.237,-4.6213,1.237,3.2525,1.6184,-4.6213,1.6184,9.3234,3
1646632971993768645,8815,1646632971993561593,gnss,-1,1,35.160773642,136.919822063,57.0648,4.5039,1.2371,-4.6212,1.2371,3.2525,1.6185,-4.6212,1.6185,9.3233,3
1646632972193821583,8816,1646632972193687071,gnss,-1,1,35.160776105,136.919790377,57.0274,4.5039,1.2371,-4.6211,1.2371,3.2525,1.6186,-4.6211,1.6186,9.3231,3
1646632972396245510,8817,1646632972396039409,gnss,-1,1,35.16078366,136.919757474,56.5917,4.0375,1.3466,-4.4095,1.3466,3.1779,1.1383,-4.4095,1.1383,9.1065,3
1646632972607793496,8818,1646632972607543002,gnss,-1,1,35.160786772,136.919725925,56.5235,4.0375,1.3467,-4.4094,1.3467,3.1779,1.1385,-4.4094,1.1385,9.1063,3
1646632972799037295,8819,1646632972798769465,gnss,-1,1,35.160789716,136.919693541,56.4603,4.0375,1.3467,-4.4094,1.3467,3.178,1.1387,-4.4094,1.1387,9.1061,3
1646632973000349952,8820,1646632973000089097,gnss,-1,1,35.160792856,136.919661411,56.3756,4.0375,1.3467,-4.4093,1.3467,3.178,1.1388,-4.4093,1.1388,9.106,3
1646632973200373665,8821,1646632973200227356,gnss,-1,1,35.160796913,136.919629181,56.2947,4.0375,1.3467,-4.4092,1.3467,3.178,1.139,-4.4092,1.139,9.1058,3
1646632973392447924,8822,1646632973392340241,gnss,-1,1,35.160800386,136.919597268,56.1723,4.0375,1.3467,-4.4091,1.3467,3.178,1.1392,-4.4091,1.1392,9.1056,3
1646632973594285423,8823,1646632973594028244,gnss,-1,1,35.16080335,136.919564723,56.1553,4.0375,1.3468,-4.409,1.3468,3.1781,1.1393,-4.409,1.1393,9.1054,3
1646632973794321697,8824,1646632973794204432,gnss,-1,1,35.160806838,136.919531488,56.0178,4.0375,1.3468,-4.4089,1.3468,3.1781,1.1395,-4.4089,1.1395,9.1052,3
1646632973997171881,8825,1646632973996979738,gnss,-1,1,35.160810557,136.919499397,56.1818,4.053,1.4288,-4.3458,1.4288,3.2424,1.5162,-4.3458,1.5162,9.2371,3
1646632974198243169,8826,1646632974198133630,gnss,-1,1,35.16081396,136.91946546,56.023,4.0375,1.3468,-4.4087,1.3468,3.1782,1.1399,-4.4087,1.1399,9.1049,3
1646632974400639307,8827,1646632974400255873,gnss,-1,1,35.160818225,136.919432019,55.9272,4.0374,1.3469,-4.4086,1.3469,3.1782,1.14,-4.4086,1.14,9.1047,3
1646632974598686975,8828,1646632974598572403,gnss,-1,1,35.160818265,136.919398129,56.1311,4.5262,1.2888,-4.6373,1.2888,3.236,1.3486,-4.6373,1.3486,9.1899,3
1646632974799816022,8829,1646632974799698720,gnss,-1,1,35.160821898,136.919364612,56.0466,4.5262,1.2888,-4.6372,1.2888,3.236,1.3487,-4.6372,1.3487,9.1897,3
1646632975002199379,8830,1646632975001942154,gnss,-1,1,35.160825226,136.919331839,55.9909,4.5262,1.2889,-4.6371,1.2889,3.2361,1.3489,-4.6371,1.3489,9.1895,3
1646632975192385558,8831,1646632975192264300,gnss,-1,1,35.160828577,136.919298415,55.9247,4.5262,1.2889,-4.637,1.2889,3.2361,1.349,-4.637,1.349,9.1893,3
1646632975395145244,8832,1646632975394833750,gnss,-1,1,35.160828151,136.919263314,56.2194,4.3175,0.8937,-4.5768,0.8937,3.1732,1.4418,-4.5768,1.4418,9.1801,3
1646632975596555292,8833,1646632975596336741,gnss,-1,1,35.160833205,136.919229001,55.9134,4.3175,0.8938,-4.5767,0.8938,3.1733,1.4419,-4.5767,1.4419,9.1799,3
1646632975796953611,8834,1646632975796745682,gnss,-1,1,35.1608291,136.919197796,57.0516,5.4795,-1.6585,-6.1063,-1.6585,3.3431,2.6786,-6.1063,2.6786,10.3791,3
1646632975998359739,8835,1646632975998116736,gnss,-1,1,35.160836751,136.919164169,56.6846,5.8149,-1.3573,-6.2991,-1.3573,3.3756,2.5694,-6.2991,2.5694,10.4514,3
1646632976197354997,8836,1646632976197248709,gnss,-1,1,35.160840376,136.919130133,56.5734,5.8149,-1.3573,-6.2989,-1.3573,3.3756,2.5694,-6.2989,2.5694,10.4511,3
1646632976401092026,8837,1646632976400815693,gnss,-1,1,35.1608447,136.919096018,56.4606,5.815,-1.3573,-6.2988,-1.3573,3.3756,2.5694,-6.2988,2.5694,10.4509,3
1646632976601113321,8838,1646632976600854196,gnss,-1,1,35.160845744,136.919060294,56.5697,5.4796,-1.6585,-6.1059,-1.6585,3.3432,2.6787,-6.1059,2.6787,10.3781,3
1646632976791278427,8839,1646632976791109503,gnss,-1,1,35.160848509,136.919025796,56.5883,5.2554,-1.634,-5.9797,-1.634,3.3428,2.6692,-5.9797,2.6692,10.3313,3
1646632976993206407,8840,1646632976992986042,gnss,-1,1,35.160853346,136.918990798,56.4977,5.4796,-1.6584,-6.1057,-1.6584,3.3433,2.6788,-6.1057,2.6788,10.3777,3
1646632977193183059,8841,1646632977193058725,gnss,-1,1,35.160857837,136.918956223,56.2421,5.4796,-1.6584,-6.1056,-1.6584,3.3433,2.6788,-6.1056,2.6788,10.3774,3
1646632977394814088,8842,1646632977394616486,gnss,-1,1,35.160862832,136.918921378,56.0013,5.4796,-1.6584,-6.1055,-1.6584,3.3433,2.6788,-6.1055,2.6788,10.3772,3
1646632977594885220,8843,1646632977594760667,gnss,-1,1,35.160873399,136.918886326,55.6914,5.9758,-1.955,-6.5317,-1.955,3.4763,3.2101,-6.5317,3.2101,10.9142,3
1646632977797050294,8844,1646632977796823109,gnss,-1,1,35.16087732,136.918852029,55.8247,6.0123,-2.1502,-6.7157,-2.1502,3.6818,3.8447,-6.7157,3.8447,11.5214,3
1646632977997523657,8845,1646632977997380256,gnss,-1,1,35.16088217,136.918817426,55.6014,6.0122,-2.1501,-6.7156,-2.1501,3.6819,3.8447,-6.7156,3.8447,11.5211,3
1646632978199080283,8846,1646632978198968979,gnss,-1,1,35.160887532,136.918783097,55.4649,6.0122,-2.15,-6.7154,-2.15,3.6819,3.8448,-6.7154,3.8448,11.5209,3
1646632978400194474,8847,1646632978400075739,gnss,-1,1,35.160891827,136.918748742,55.453,6.0121,-2.15,-6.7152,-2.15,3.6819,3.8448,-6.7152,3.8448,11.5207,3
1646632978601676082,8848,1646632978601441733,gnss,-1,1,35.160912972,136.91870774,53.7451,7.3774,-3.245,-7.8272,-3.245,4.2275,4.6557,-7.8272,4.6557,12.173,3
1646632978792767867,8849,1646632978792536333,gnss,-1,1,35.16093049,136.918674907,52.0316,9.1894,-3.4,-9.8519,-3.4,4.4431,4.7616,-9.8519,4.7616,13.8164,3
1646632978993869898,8850,1646632978993555427,gnss,-1,1,35.160921038,136.918652744,53.4674,9.8817,-4.5379,-10.4918,-4.5379,5.0913,5.6197,-10.4918,5.6197,14.2733,3
1646632979193871253,8851,1646632979193761071,gnss,-1,1,35.160926968,136.918617852,53.3012,9.8817,-4.5379,-10.4916,-4.5379,5.0914,5.6197,-10.4916,5.6197,14.273,3
1646632979397016529,8852,1646632979396500717,gnss,-1,1,35.160931949,136.918583306,53.2588,9.8817,-4.5378,-10.4915,-4.5378,5.0914,5.6197,-10.4915,5.6197,14.2727,3
1646632979596147271,8853,1646632979596000027,gnss,-1,1,35.160954495,136.918547007,52.4267,10.6749,-4.6447,-10.7617,-4.6447,5.0972,5.6504,-10.7617,5.6504,14.3432,3
1646632979797999461,8854,1646632979797774238,gnss,-1,1,35.160943732,136.918513849,53.7831,12.2482,-4.022,-11.2835,-4.022,4.9811,5.0309,-11.2835,5.0309,14.0455,3
1646632979998756298,8855,1646632979998544503,gnss,-1,1,35.160938046,136.918476779,54.2384,11.3302,-4.384,-10.7913,-4.384,4.938,5.1804,-10.7913,5.1804,13.8497,3
1646632980198590602,8856,1646632980198477505,gnss,-1,1,35.160857618,136.918462407,63.6513,5.7626,1.6749,-4.1879,1.6749,4.6615,2.7339,-4.1879,2.7339,9.7006,3
1646632980400517805,8857,1646632980400236968,gnss,-1,1,35.160978473,136.918399989,51.5984,10.3311,-1.8254,-9.342,-1.8254,4.5833,3.6653,-9.342,3.6653,12.658,3
1646632980591720236,8858,1646632980591511021,gnss,-1,1,35.160975132,136.918362802,52.0528,9.6272,-2.6211,-9.0406,-2.6211,4.485,3.8508,-9.0406,3.8508,12.5712,3
1646632980793982002,8859,1646632980793740527,gnss,-1,1,35.160986041,136.918328127,51.9815,10.4658,-2.3138,-8.9056,-2.3138,4.5002,3.8789,-8.9056,3.8789,12.5848,3
1646632980993947297,8860,1646632980993717275,gnss,-1,1,35.160992851,136.918293816,52.0135,10.4661,-2.3134,-8.9056,-2.3134,4.5002,3.8788,-8.9056,3.8788,12.5845,3
1646632981193759955,8861,1646632981193660993,gnss,-1,1,35.161005234,136.918260888,51.3954,10.9936,-1.5098,-9.1924,-1.5098,4.5919,3.6928,-9.1924,3.6928,12.6784,3
1646632981395783884,8862,1646632981395541235,gnss,-1,1,35.161012414,136.918226031,50.921,10.9939,-1.5091,-9.1924,-1.5091,4.5919,3.6927,-9.1924,3.6927,12.6782,3
1646632981595690130,8863,1646632981595566733,gnss,-1,1,35.161013291,136.918186626,49.5305,10.9778,-1.5828,-9.2257,-1.5828,4.6043,3.7005,-9.2257,3.7005,12.6676,3
1646632981796572092,8864,1646632981796448225,gnss,-1,1,35.161029387,136.918158447,50.9766,12.2103,3.2307,-7.0393,3.2307,5.2019,5.4587,-7.0393,5.4587,14.3079,3
1646632981996425126,8865,1646632981996313201,gnss,-1,1,35.161038995,136.918127688,51.5063,12.0551,2.807,-7.2676,2.807,5.032,5.2517,-7.2676,5.2517,14.2086,3
1646632982198248602,8866,1646632982198138170,gnss,-1,1,35.161042739,136.918092712,52.7279,13.56,4.3996,6.2134,4.3996,5.3606,7.432,6.2134,7.432,18.6059,3
1646632982390252125,8867,1646632982390112863,gnss,-1,1,35.161046861,136.91805813,52.5657,13.5599,4.3998,6.2115,4.3998,5.3607,7.4317,6.2115,7.4317,18.6043,3
1646632982591163992,8868,1646632982591042800,gnss,-1,1,35.161052792,136.918024004,52.4129,13.0779,3.4324,3.2266,3.4324,4.9259,6.2135,3.2266,6.2135,16.862,3
1646632982792386601,8869,1646632982792282746,gnss,-1,1,35.161056705,136.917990283,52.0509,13.0778,3.4326,3.2236,3.4326,4.926,6.2133,3.2236,6.2133,16.8606,3
1646632982993662427,8870,1646632982993525501,gnss,-1,1,35.161062363,136.917958279,51.1001,13.7413,4.5783,5.4887,4.5783,5.4089,7.2467,5.4887,7.2467,18.9764,3
1646632983194541376,8871,1646632983194392405,gnss,-1,1,35.161085446,136.917930473,49.543,23.185,9.8623,-15.7987,9.8623,6.775,-2.8705,-15.7987,-2.8705,24.0941,3
1646632983398208432,8872,1646632983397805544,gnss,-1,1,35.161111782,136.917905363,46.1862,25.5842,11.2638,-20.6119,11.2638,6.9234,-8.5464,-20.6119,-8.5464,28.9223,3
1646632983599380782,8873,1646632983599178062,gnss,-1,1,35.161026343,136.917851903,46.6682,16.7827,5.4636,-16.7782,5.4636,4.8677,-5.5236,-16.7782,-5.5236,24.9032,3
1646632983790658477,8874,1646632983790469660,gnss,-1,1,35.160983866,136.91782185,50.997,21.8956,3.4034,-21.4229,3.4034,4.895,-4.4905,-21.4229,-4.4905,27.452,3
1646632983992175127,8875,1646632983991904816,gnss,-1,1,35.161006204,136.917802972,45.1888,23.6119,6.7906,-25.2286,6.7906,6.2627,-9.9319,-25.2286,-9.9319,34.0172,3
1646632984202951338,8876,1646632984202826453,gnss,-1,1,35.160995904,136.917771009,45.7716,23.7355,7.4095,-25.3517,7.4095,7.2349,-10.3934,-25.3517,-10.3934,34.1143,3
1646632984394568203,8877,1646632984394310606,gnss,-1,1,35.161081555,136.91774335,40.3533,96.9562,17.4815,-103.3078,17.4815,8.2655,-16.8455,-103.3078,-16.8455,112.8678,3
1646632984997435920,8878,1646632984997242432,gnss,-1,1,35.161081125,136.917644844,42.773,649.6538,141.1236,-437.8173,141.1236,31.6269,-94.2655,-437.8173,-94.2655,303.5426,3
1646632985198182478,8879,1646632985198058521,gnss,-1,1,35.16102521,136.917609544,45.5775,649.6916,141.1395,-437.8504,141.1395,31.6319,-94.2778,-437.8504,-94.2778,303.5672,3
1646632994593828115,8880,1646632994593664527,gnss,-1,1,35.158765158,136.916153131,714.5023,223.1657,58.2249,-364.5586,58.2249,17.4463,-92.932,-364.5586,-92.932,601.4997,3
1646632994795823594,8881,1646632994795524565,gnss,-1,1,35.160933336,136.916301016,49.1177,21.2801,9.4102,21.4422,9.4102,9.1522,17.1441,21.4422,17.1441,40.7268,3
1646632994997502533,8882,1646632994997231465,gnss,-1,1,35.160985452,136.916301766,62.0822,15.1045,-2.3902,-9.1982,-2.3902,6.6498,8.0966,-9.1982,8.0966,18.4359,3
1646632995199985224,8883,1646632995199843702,gnss,-1,1,35.162101243,136.915334379,-70.9001,34.0207,-22.07,-27.7453,-22.07,16.0475,18.2418,-27.7453,18.2418,25.3206,3
1646632995399448015,8884,1646632995399190591,gnss,-1,1,35.162292626,136.916141453,-189.134,26.4549,-4.4322,-30.556,-4.4322,7.1638,4.1173,-30.556,4.1173,37.4674,3
1646632995599822492,8885,1646632995599558967,gnss,-1,1,35.162095802,136.916110573,-164.3884,43.0711,7.2753,-46.3086,7.2753,7.4752,-7.6887,-46.3086,-7.6887,51.6994,3
1646632995791577749,8886,1646632995791327957,gnss,-1,1,35.160789257,136.916207564,76.9011,23.5017,11.8367,-16.9588,11.8367,9.3141,-4.5319,-16.9588,-4.5319,27.857,3
1646632995993317376,8887,1646632995993025380,gnss,-1,1,35.161154629,136.916258773,61.9663,7.4863,3.5171,-7.8425,3.5171,5.3588,6.4532,-7.8425,6.4532,21.4888,3
1646632996197815434,8888,1646632996197694136,gnss,-1,1,35.161137812,136.916230079,61.3599,7.4864,3.5172,-7.8423,3.5172,5.3589,6.4531,-7.8423,6.4531,21.4876,3
1646632996397587614,8889,1646632996397473516,gnss,-1,1,35.161118414,136.916160449,55.3716,6.5265,4.3605,-5.0771,4.3605,6.1666,6.4913,-5.0771,6.4913,19.8417,3
1646632996599577947,8890,1646632996599406454,gnss,-1,1,35.161008733,136.916130671,74.6237,5.424,4.5676,2.2909,4.5676,6.0315,5.8522,2.2909,5.8522,17.6525,3
1646632996808431063,8891,1646632996808075811,gnss,-1,1,35.161030468,136.916194456,82.1926,4.0738,2.2847,-2.557,2.2847,4.9212,5.619,-2.557,5.619,18.8222,3
1646632997007420914,8892,1646632997007143208,gnss,-1,1,35.16101639,136.91617119,80.883,4.0738,2.2847,-2.5572,2.2847,4.9213,5.6193,-2.5572,5.6193,18.8216,3
1646632997191032147,8893,1646632997190919316,gnss,-1,1,35.161003137,136.916149681,79.749,4.0738,2.2847,-2.5573,2.2847,4.9213,5.6196,-2.5573,5.6196,18.8211,3
1646632997392034722,8894,1646632997391879050,gnss,-1,1,35.16097971,136.916104546,72.1696,3.9777,1.1308,-3.4323,1.1308,4.5161,3.0274,-3.4323,3.0274,17.8847,3
1646632997592903619,8895,1646632997592765491,gnss,-1,1,35.161031546,136.916025955,53.2504,4.54,-1.9835,-4.4036,-1.9835,4.744,5.1158,-4.4036,5.1158,17.6232,3
1646632997793641354,8896,1646632997793520502,gnss,-1,1,35.16101263,136.916001803,55.9927,4.5847,-1.767,-4.8075,-1.767,4.9114,4.3317,-4.8075,4.3317,18.5612,3
1646632997996168122,8897,1646632997995970199,gnss,-1,1,35.160993502,136.915988453,56.9391,4.2149,0.9398,-4.1025,0.9398,4.3808,3.322,-4.1025,3.322,18.231,3
1646632998196937736,8898,1646632998196829457,gnss,-1,1,35.160978994,136.915974407,54.7809,4.1034,0.1181,-3.2479,0.1181,4.2868,4.1144,-3.2479,4.1144,17.023,3
1646632998398817697,8899,1646632998398569897,gnss,-1,1,35.16096124,136.915956492,54.8116,4.1035,0.1182,-3.2478,0.1182,4.2868,4.1145,-3.2478,4.1145,17.0221,3
1646632998600946982,8900,1646632998600701954,gnss,-1,1,35.1609447,136.915946285,56.3538,3.8435,-0.9094,-4.4266,-0.9094,3.5509,3.2256,-4.4266,3.2256,15.6116,3
1646632998791939349,8901,1646632998791651851,gnss,-1,1,35.160926252,136.915930819,56.3815,3.8435,-0.9094,-4.4265,-0.9094,3.5509,3.2257,-4.4265,3.2257,15.6108,3
1646632998993800861,8902,1646632998993544949,gnss,-1,1,35.160904321,136.915920514,56.2016,3.7667,0.1501,-4.4969,0.1501,3.3726,3.3648,-4.4969,3.3648,15.5881,3
1646632999193684551,8903,1646632999193567088,gnss,-1,1,35.160884837,136.915904962,56.5715,3.7565,-0.4461,-4.3749,-0.4461,3.2763,3.8009,-4.3749,3.8009,15.0904,3
1646632999396221289,8904,1646632999396073177,gnss,-1,1,35.160868103,136.915893257,57.5921,3.6766,-0.9559,-4.8886,-0.9559,3.1422,2.9523,-4.8886,2.9523,13.767,3
1646632999597298495,8905,1646632999597180761,gnss,-1,1,35.160848587,136.915879979,57.7721,3.6766,-0.9559,-4.8884,-0.9559,3.1423,2.9525,-4.8884,2.9525,13.7664,3
1646632999798729017,8906,1646632999798610054,gnss,-1,1,35.16082881,136.915868137,57.9917,3.5793,-0.8801,-4.5073,-0.8801,3.1379,2.8304,-4.5073,2.8304,13.0892,3
1646633000000205799,8907,1646633000000010508,gnss,-1,1,35.160808622,136.915857763,58.1389,3.5793,-0.8802,-4.5072,-0.8802,3.138,2.8306,-4.5072,2.8306,13.0887,3
1646633000201121837,8908,1646633000201002612,gnss,-1,1,35.160788583,136.915847612,58.1229,3.5203,-1.0044,-4.704,-1.0044,3.1171,2.6457,-4.704,2.6457,12.7845,3
1646633000392423356,8909,1646633000392249905,gnss,-1,1,35.160766039,136.915840154,58.9459,3.8511,-1.6469,-5.2438,-1.6469,3.3024,3.2791,-5.2438,3.2791,13.2388,3
1646633000593440514,8910,1646633000593337335,gnss,-1,1,35.160749104,136.91582889,58.3888,3.4813,-1.1141,-4.7134,-1.1141,3.0853,2.6313,-4.7134,2.6313,12.7825,3
1646633000796751918,8911,1646633000796501310,gnss,-1,1,35.160728152,136.915820953,58.4224,3.4813,-1.1142,-4.7133,-1.1142,3.0853,2.6315,-4.7133,2.6315,12.7821,3
1646633000998669426,8912,1646633000998511895,gnss,-1,1,35.160708204,136.915812844,58.2762,3.4812,-1.1142,-4.7131,-1.1142,3.0853,2.6318,-4.7131,2.6318,12.7818,3
1646633001200251909,8913,1646633001200117813,gnss,-1,1,35.160691034,136.91580361,56.7536,3.0557,0.64,-2.9867,0.64,2.9222,-0.9816,-2.9867,-0.9816,9.9921,3
1646633001400530295,8914,1646633001400381713,gnss,-1,1,35.1606673,136.915795102,58.0413,2.7883,-0.295,-1.8954,-0.295,2.8951,0.8546,-1.8954,0.8546,9.0375,3
1646633001600760943,8915,1646633001600630406,gnss,-1,1,35.16064798,136.915789879,57.5724,2.6961,-0.6842,-0.9164,-0.6842,2.8451,1.6749,-0.9164,1.6749,8.1667,3
1646633001792663701,8916,1646633001792470644,gnss,-1,1,35.160627628,136.915784363,57.5004,2.6961,-0.6842,-0.9163,-0.6842,2.8451,1.6751,-0.9163,1.6751,8.1665,3
1646633001994710359,8917,1646633001994459493,gnss,-1,1,35.160607393,136.915778269,57.6045,2.7252,-0.5253,-0.4558,-0.5253,2.886,1.891,-0.4558,1.891,8.3198,3
1646633002194739047,8918,1646633002194625335,gnss,-1,1,35.160586445,136.915774397,56.9082,2.7227,-0.4573,-0.7772,-0.4573,2.8287,2.35,-0.7772,2.35,7.5932,3
1646633002398965378,8919,1646633002398520668,gnss,-1,1,35.160566598,136.915770182,58.0193,2.7685,-0.0639,0.8861,-0.0639,2.9393,2.1703,0.8861,2.1703,8.5645,3
1646633002601328367,8920,1646633002600950881,gnss,-1,1,35.160545759,136.915765797,57.9794,2.7278,-0.5233,-0.3431,-0.5233,2.8834,1.9033,-0.3431,1.9033,8.349,3
1646633002802370808,8921,1646633002801850185,gnss,-1,1,35.1605249,136.915762221,58.1233,2.7278,-0.5233,-0.3428,-0.5233,2.8835,1.9035,-0.3428,1.9035,8.3488,3
1646633002994167687,8922,1646633002993597175,gnss,-1,1,35.160502576,136.91575878,57.0988,2.7106,-0.5604,-1.0278,-0.5604,2.8829,1.7801,-1.0278,1.7801,7.7525,3
